"bp-Homecard href","Badge","bp-Homecard__Photo--image src","bp-Homecard__Photo","bp-Homecard__Price--value","bp-Homecard__Price--label","bp-Homecard__Stats--beds","bp-Homecard__Stats--baths","bp-Homecard__LockedStat--value","bp-Homecard__Content"
"https://www.redfin.com/GA/Mableton/1568-Purple-Coneflower-Ave-SE-30126/home/196245949","","https://ssl.cdn-redfin.com/photo/447/islphoto/299/genIslnoResize.254299_1.jpg","1568 Purple Coneflower Ave, Mableton, GA 30126","$448,900","Last sold price","3 beds","2.5 baths","2,300","{""@context"":""http://schema.org"",""name"":""1568 Purple Coneflower Ave, Mableton, GA 30126"",""url"":""https://www.redfin.com/GA/Mableton/1568-Purple-Coneflower-Ave-SE-30126/home/196245949"",""address"":{""@type"":""PostalAddress"",""streetAddress"":""1568 Purple Coneflower Ave"",""addressLocality"":""Mableton"",""addressRegion"":""GA"",""postalCode"":""30126"",""addressCountry"":""US""},""geo"":{""@type"":""GeoCoordinates"",""latitude"":33.8052009,""longitude"":-84.501705},""numberOfRooms"":3,""floorSize"":{""@type"":""QuantitativeValue"",""value"":2300,""unitCode"":""FTK""},""@type"":""SingleFamilyResidence""}"
"https://www.redfin.com/GA/Atlanta/27-Anniston-Ave-SE-30317/home/23695404","","","27 SE Anniston Ave SE, Atlanta, GA 30317","$925,000","Last sold price","4 beds","3 baths","2,843","{""@context"":""http://schema.org"",""name"":""27 SE Anniston Ave SE, Atlanta, GA 30317"",""url"":""https://www.redfin.com/GA/Atlanta/27-Anniston-Ave-SE-30317/home/23695404"",""address"":{""@type"":""PostalAddress"",""streetAddress"":""27 SE Anniston Ave SE"",""addressLocality"":""Atlanta"",""addressRegion"":""GA"",""postalCode"":""30317"",""addressCountry"":""US""},""geo"":{""@type"":""GeoCoordinates"",""latitude"":33.7526684,""longitude"":-84.3379149},""numberOfRooms"":4,""floorSize"":{""@type"":""QuantitativeValue"",""value"":2843,""unitCode"":""FTK""},""@type"":""SingleFamilyResidence""}"
"https://www.redfin.com/GA/Atlanta/2962-Skyland-Dr-NE-30341/home/23724774","","","2962 Skyland Dr NE, Atlanta, GA 30341","$1,350,000","","4 beds","3 baths","3,100","[{""@context"":""http://schema.org"",""name"":""2962 Skyland Dr NE, Atlanta, GA 30341"",""url"":""https://www.redfin.com/GA/Atlanta/2962-Skyland-Dr-NE-30341/home/23724774"",""address"":{""@type"":""PostalAddress"",""streetAddress"":""2962 Skyland Dr NE"",""addressLocality"":""Atlanta"",""addressRegion"":""GA"",""postalCode"":""30341"",""addressCountry"":""US""},""geo"":{""@type"":""GeoCoordinates"",""latitude"":33.8736482,""longitude"":-84.3159697},""numberOfRooms"":4,""floorSize"":{""@type"":""QuantitativeValue"",""value"":3100,""unitCode"":""FTK""},""@type"":""SingleFamilyResidence""},{""@context"":""http://schema.org"",""@type"":""Product"",""name"":""2962 Skyland Dr NE, Atlanta, GA 30341"",""offers"":{""@type"":""Offer"",""price"":""1350000"",""priceCurrency"":""USD""},""url"":""https://www.redfin.com/GA/Atlanta/2962-Skyland-Dr-NE-30341/home/23724774""}]"
"https://www.redfin.com/GA/Atlanta/2827-Thornbriar-Rd-30340/home/23729132","","","2827 Thornbriar Rd, Atlanta, GA 30340","$500,000","","4 beds","3 baths","3,010","[{""@context"":""http://schema.org"",""name"":""2827 Thornbriar Rd, Atlanta, GA 30340"",""url"":""https://www.redfin.com/GA/Atlanta/2827-Thornbriar-Rd-30340/home/23729132"",""address"":{""@type"":""PostalAddress"",""streetAddress"":""2827 Thornbriar Rd"",""addressLocality"":""Atlanta"",""addressRegion"":""GA"",""postalCode"":""30340"",""addressCountry"":""US""},""geo"":{""@type"":""GeoCoordinates"",""latitude"":33.870634,""longitude"":-84.2273957},""numberOfRooms"":4,""floorSize"":{""@type"":""QuantitativeValue"",""value"":3010,""unitCode"":""FTK""},""@type"":""SingleFamilyResidence""},{""@context"":""http://schema.org"",""@type"":""Product"",""name"":""2827 Thornbriar Rd, Atlanta, GA 30340"",""offers"":{""@type"":""Offer"",""price"":""500000"",""priceCurrency"":""USD""},""url"":""https://www.redfin.com/GA/Atlanta/2827-Thornbriar-Rd-30340/home/23729132""}]"
"https://www.redfin.com/GA/Brookhaven/3224-Windsor-Lake-Dr-NE-30319/home/23730022","","","3224 Windsor Lake Dr NE, Brookhaven, GA 30319","$1,005,000","","5 beds","4.5 baths","3,861","[{""@context"":""http://schema.org"",""name"":""3224 Windsor Lake Dr NE, Brookhaven, GA 30319"",""url"":""https://www.redfin.com/GA/Brookhaven/3224-Windsor-Lake-Dr-NE-30319/home/23730022"",""address"":{""@type"":""PostalAddress"",""streetAddress"":""3224 Windsor Lake Dr NE"",""addressLocality"":""Brookhaven"",""addressRegion"":""GA"",""postalCode"":""30319"",""addressCountry"":""US""},""geo"":{""@type"":""GeoCoordinates"",""latitude"":33.8848807,""longitude"":-84.3479754},""numberOfRooms"":5,""floorSize"":{""@type"":""QuantitativeValue"",""value"":3861,""unitCode"":""FTK""},""@type"":""SingleFamilyResidence""},{""@context"":""http://schema.org"",""@type"":""Product"",""name"":""3224 Windsor Lake Dr NE, Brookhaven, GA 30319"",""offers"":{""@type"":""Offer"",""price"":""1005000"",""priceCurrency"":""USD""},""url"":""https://www.redfin.com/GA/Brookhaven/3224-Windsor-Lake-Dr-NE-30319/home/23730022""}]"
"https://www.redfin.com/GA/Atlanta/65-Roseclair-Dr-SE-30317/home/23800321","","","65 Roseclair Dr SE, Atlanta, GA 30317","$360,000","Last sold price","2 beds","1 bath","1,408","{""@context"":""http://schema.org"",""name"":""65 Roseclair Dr SE, Atlanta, GA 30317"",""url"":""https://www.redfin.com/GA/Atlanta/65-Roseclair-Dr-SE-30317/home/23800321"",""address"":{""@type"":""PostalAddress"",""streetAddress"":""65 Roseclair Dr SE"",""addressLocality"":""Atlanta"",""addressRegion"":""GA"",""postalCode"":""30317"",""addressCountry"":""US""},""geo"":{""@type"":""GeoCoordinates"",""latitude"":33.749853,""longitude"":-84.3032053},""numberOfRooms"":2,""floorSize"":{""@type"":""QuantitativeValue"",""value"":1408,""unitCode"":""FTK""},""@type"":""SingleFamilyResidence""}"
"https://www.redfin.com/GA/Atlanta/2108-Delano-Dr-NE-30317/home/23801519","","","2108 Delano Dr NE, Atlanta, GA 30317","$850,000","","4 beds","2 baths","2,112","[{""@context"":""http://schema.org"",""name"":""2108 Delano Dr NE, Atlanta, GA 30317"",""url"":""https://www.redfin.com/GA/Atlanta/2108-Delano-Dr-NE-30317/home/23801519"",""address"":{""@type"":""PostalAddress"",""streetAddress"":""2108 Delano Dr NE"",""addressLocality"":""Atlanta"",""addressRegion"":""GA"",""postalCode"":""30317"",""addressCountry"":""US""},""geo"":{""@type"":""GeoCoordinates"",""latitude"":33.7555367,""longitude"":-84.3183537},""numberOfRooms"":4,""floorSize"":{""@type"":""QuantitativeValue"",""value"":2112,""unitCode"":""FTK""},""@type"":""SingleFamilyResidence""},{""@context"":""http://schema.org"",""@type"":""Product"",""name"":""2108 Delano Dr NE, Atlanta, GA 30317"",""offers"":{""@type"":""Offer"",""price"":""850000"",""priceCurrency"":""USD""},""url"":""https://www.redfin.com/GA/Atlanta/2108-Delano-Dr-NE-30317/home/23801519""}]"
"https://www.redfin.com/GA/Atlanta/2962-Ashlyn-Ridge-Ct-30340/home/23820600","","","2962 Ashlyn Ridge Ct, Atlanta, GA 30340","$360,000","","3 beds","2.5 baths","1,531","[{""@context"":""http://schema.org"",""name"":""2962 Ashlyn Ridge Ct, Atlanta, GA 30340"",""url"":""https://www.redfin.com/GA/Atlanta/2962-Ashlyn-Ridge-Ct-30340/home/23820600"",""address"":{""@type"":""PostalAddress"",""streetAddress"":""2962 Ashlyn Ridge Ct"",""addressLocality"":""Atlanta"",""addressRegion"":""GA"",""postalCode"":""30340"",""addressCountry"":""US""},""geo"":{""@type"":""GeoCoordinates"",""latitude"":33.9029529,""longitude"":-84.2676278},""numberOfRooms"":3,""floorSize"":{""@type"":""QuantitativeValue"",""value"":1531,""unitCode"":""FTK""},""@type"":""SingleFamilyResidence""},{""@context"":""http://schema.org"",""@type"":""Product"",""name"":""2962 Ashlyn Ridge Ct, Atlanta, GA 30340"",""offers"":{""@type"":""Offer"",""price"":""360000"",""priceCurrency"":""USD""},""url"":""https://www.redfin.com/GA/Atlanta/2962-Ashlyn-Ridge-Ct-30340/home/23820600""}]"
"https://www.redfin.com/GA/Atlanta/185-Marion-Pl-NE-30307/unit-A/home/23835709","","","185 Marion Pl NE Unit A, Atlanta, GA 30307","$800,000","","2 beds","1 bath","952","[{""@context"":""http://schema.org"",""name"":""185 Marion Pl NE Unit A, Atlanta, GA 30307"",""url"":""https://www.redfin.com/GA/Atlanta/185-Marion-Pl-NE-30307/unit-A/home/23835709"",""address"":{""@type"":""PostalAddress"",""streetAddress"":""185 Marion Pl NE Unit A"",""addressLocality"":""Atlanta"",""addressRegion"":""GA"",""postalCode"":""30307"",""addressCountry"":""US""},""geo"":{""@type"":""GeoCoordinates"",""latitude"":33.7586664,""longitude"":-84.344859},""numberOfRooms"":2,""floorSize"":{""@type"":""QuantitativeValue"",""value"":952,""unitCode"":""FTK""},""@type"":""SingleFamilyResidence""},{""@context"":""http://schema.org"",""@type"":""Product"",""name"":""185 Marion Pl NE Unit A, Atlanta, GA 30307"",""offers"":{""@type"":""Offer"",""price"":""800000"",""priceCurrency"":""USD""},""url"":""https://www.redfin.com/GA/Atlanta/185-Marion-Pl-NE-30307/unit-A/home/23835709""}]"
"https://www.redfin.com/GA/Brookhaven/1108-Bailiff-Ct-NE-30319/home/23846392","","","1108 Bailiff Ct NE, Brookhaven, GA 30319","$735,000","","3 beds","2.5 baths","2,377","[{""@context"":""http://schema.org"",""name"":""1108 Bailiff Ct NE, Brookhaven, GA 30319"",""url"":""https://www.redfin.com/GA/Brookhaven/1108-Bailiff-Ct-NE-30319/home/23846392"",""address"":{""@type"":""PostalAddress"",""streetAddress"":""1108 Bailiff Ct NE"",""addressLocality"":""Brookhaven"",""addressRegion"":""GA"",""postalCode"":""30319"",""addressCountry"":""US""},""geo"":{""@type"":""GeoCoordinates"",""latitude"":33.8761754,""longitude"":-84.3435443},""numberOfRooms"":3,""floorSize"":{""@type"":""QuantitativeValue"",""value"":2377,""unitCode"":""FTK""},""@type"":""SingleFamilyResidence""},{""@context"":""http://schema.org"",""@type"":""Product"",""name"":""1108 Bailiff Ct NE, Brookhaven, GA 30319"",""offers"":{""@type"":""Offer"",""price"":""735000"",""priceCurrency"":""USD""},""url"":""https://www.redfin.com/GA/Brookhaven/1108-Bailiff-Ct-NE-30319/home/23846392""}]"
"https://www.redfin.com/GA/Atlanta/139-Mayson-Ave-NE-30307/home/23903010","","","139 Mayson Ave NE, Atlanta, GA 30307","$508,000","","4 beds","2 baths","1,772","[{""@context"":""http://schema.org"",""name"":""139 Mayson Ave NE, Atlanta, GA 30307"",""url"":""https://www.redfin.com/GA/Atlanta/139-Mayson-Ave-NE-30307/home/23903010"",""address"":{""@type"":""PostalAddress"",""streetAddress"":""139 Mayson Ave NE"",""addressLocality"":""Atlanta"",""addressRegion"":""GA"",""postalCode"":""30307"",""addressCountry"":""US""},""geo"":{""@type"":""GeoCoordinates"",""latitude"":33.7573967,""longitude"":-84.338362},""numberOfRooms"":4,""floorSize"":{""@type"":""QuantitativeValue"",""value"":1772,""unitCode"":""FTK""},""@type"":""SingleFamilyResidence""},{""@context"":""http://schema.org"",""@type"":""Product"",""name"":""139 Mayson Ave NE, Atlanta, GA 30307"",""offers"":{""@type"":""Offer"",""price"":""508000"",""priceCurrency"":""USD""},""url"":""https://www.redfin.com/GA/Atlanta/139-Mayson-Ave-NE-30307/home/23903010""}]"
"https://www.redfin.com/GA/Atlanta/136-Peachtree-Memorial-Dr-NW-30309/home/24576943","","","136 Peachtree Memorial Dr NW, Atlanta, GA 30309","$350,000","","2 beds","1.5 baths","1,108","[{""@context"":""http://schema.org"",""name"":""136 Peachtree Memorial Dr NW, Atlanta, GA 30309"",""url"":""https://www.redfin.com/GA/Atlanta/136-Peachtree-Memorial-Dr-NW-30309/home/24576943"",""address"":{""@type"":""PostalAddress"",""streetAddress"":""136 Peachtree Memorial Dr NW"",""addressLocality"":""Atlanta"",""addressRegion"":""GA"",""postalCode"":""30309"",""addressCountry"":""US""},""geo"":{""@type"":""GeoCoordinates"",""latitude"":33.8169702,""longitude"":-84.3951809},""numberOfRooms"":2,""floorSize"":{""@type"":""QuantitativeValue"",""value"":1108,""unitCode"":""FTK""},""@type"":""SingleFamilyResidence""},{""@context"":""http://schema.org"",""@type"":""Product"",""name"":""136 Peachtree Memorial Dr NW, Atlanta, GA 30309"",""offers"":{""@type"":""Offer"",""price"":""350000"",""priceCurrency"":""USD""},""url"":""https://www.redfin.com/GA/Atlanta/136-Peachtree-Memorial-Dr-NW-30309/home/24576943""}]"
"https://www.redfin.com/GA/Atlanta/931-Society-Cir-SW-30331/unit-429/home/24579265","","","931 Society Cir SW #429, Atlanta, GA 30331","$255,000","","3 beds","3.5 baths","1,480","[{""@context"":""http://schema.org"",""name"":""931 Society Cir SW #429, Atlanta, GA 30331"",""url"":""https://www.redfin.com/GA/Atlanta/931-Society-Cir-SW-30331/unit-429/home/24579265"",""address"":{""@type"":""PostalAddress"",""streetAddress"":""931 Society Cir SW #429"",""addressLocality"":""Atlanta"",""addressRegion"":""GA"",""postalCode"":""30331"",""addressCountry"":""US""},""geo"":{""@type"":""GeoCoordinates"",""latitude"":33.746799,""longitude"":-84.50164},""numberOfRooms"":3,""floorSize"":{""@type"":""QuantitativeValue"",""value"":1480,""unitCode"":""FTK""},""@type"":""SingleFamilyResidence""},{""@context"":""http://schema.org"",""@type"":""Product"",""name"":""931 Society Cir SW #429, Atlanta, GA 30331"",""offers"":{""@type"":""Offer"",""price"":""255000"",""priceCurrency"":""USD""},""url"":""https://www.redfin.com/GA/Atlanta/931-Society-Cir-SW-30331/unit-429/home/24579265""}]"
"https://www.redfin.com/GA/Atlanta/3790-Brook-Way-SW-30331/home/24579622","","","3790 Brook Way SW, Atlanta, GA 30331","$75,000","Last sold price","— beds","— baths","—","{""@context"":""http://schema.org"",""name"":""3790 Brook Way SW, Atlanta, GA 30331"",""url"":""https://www.redfin.com/GA/Atlanta/3790-Brook-Way-SW-30331/home/24579622"",""address"":{""@type"":""PostalAddress"",""streetAddress"":""3790 Brook Way SW"",""addressLocality"":""Atlanta"",""addressRegion"":""GA"",""postalCode"":""30331"",""addressCountry"":""US""},""geo"":{""@type"":""GeoCoordinates"",""latitude"":33.75312,""longitude"":-84.5089188},""floorSize"":{""@type"":""QuantitativeValue"",""unitCode"":""FTK""},""@type"":""Accommodation""}"
"https://www.redfin.com/GA/Atlanta/790-North-Ave-NE-30306/unit-104/home/24580824","","","790 North Ave NE #104, Atlanta, GA 30306","$515,000","","2 beds","2.5 baths","1,432","[{""@context"":""http://schema.org"",""name"":""790 North Ave NE #104, Atlanta, GA 30306"",""url"":""https://www.redfin.com/GA/Atlanta/790-North-Ave-NE-30306/unit-104/home/24580824"",""address"":{""@type"":""PostalAddress"",""streetAddress"":""790 North Ave NE #104"",""addressLocality"":""Atlanta"",""addressRegion"":""GA"",""postalCode"":""30306"",""addressCountry"":""US""},""geo"":{""@type"":""GeoCoordinates"",""latitude"":33.7715284,""longitude"":-84.3619014},""numberOfRooms"":2,""floorSize"":{""@type"":""QuantitativeValue"",""value"":1432,""unitCode"":""FTK""},""@type"":""SingleFamilyResidence""},{""@context"":""http://schema.org"",""@type"":""Product"",""name"":""790 North Ave NE #104, Atlanta, GA 30306"",""offers"":{""@type"":""Offer"",""price"":""515000"",""priceCurrency"":""USD""},""url"":""https://www.redfin.com/GA/Atlanta/790-North-Ave-NE-30306/unit-104/home/24580824""}]"
"https://www.redfin.com/GA/Atlanta/257-W-Lake-Ave-NW-30314/home/24586145","","","257 W Lake Ave NW, Atlanta, GA 30314","$499,000","","2 beds","1 bath","1,642","[{""@context"":""http://schema.org"",""name"":""257 W Lake Ave NW, Atlanta, GA 30314"",""url"":""https://www.redfin.com/GA/Atlanta/257-W-Lake-Ave-NW-30314/home/24586145"",""address"":{""@type"":""PostalAddress"",""streetAddress"":""257 W Lake Ave NW"",""addressLocality"":""Atlanta"",""addressRegion"":""GA"",""postalCode"":""30314"",""addressCountry"":""US""},""geo"":{""@type"":""GeoCoordinates"",""latitude"":33.7616496,""longitude"":-84.4413568},""numberOfRooms"":2,""floorSize"":{""@type"":""QuantitativeValue"",""value"":1642,""unitCode"":""FTK""},""@type"":""SingleFamilyResidence""},{""@context"":""http://schema.org"",""@type"":""Product"",""name"":""257 W Lake Ave NW, Atlanta, GA 30314"",""offers"":{""@type"":""Offer"",""price"":""499000"",""priceCurrency"":""USD""},""url"":""https://www.redfin.com/GA/Atlanta/257-W-Lake-Ave-NW-30314/home/24586145""}]"
"https://www.redfin.com/GA/Atlanta/818-Highland-Green-Way-NE-30306/home/24599056","","","818 Highland Green Way NE, Atlanta, GA 30306","$815,000","","2 beds","2.5 baths","1,792","[{""@context"":""http://schema.org"",""name"":""818 Highland Green Way NE, Atlanta, GA 30306"",""url"":""https://www.redfin.com/GA/Atlanta/818-Highland-Green-Way-NE-30306/home/24599056"",""address"":{""@type"":""PostalAddress"",""streetAddress"":""818 Highland Green Way NE"",""addressLocality"":""Atlanta"",""addressRegion"":""GA"",""postalCode"":""30306"",""addressCountry"":""US""},""geo"":{""@type"":""GeoCoordinates"",""latitude"":33.7773956,""longitude"":-84.3646629},""numberOfRooms"":2,""floorSize"":{""@type"":""QuantitativeValue"",""value"":1792,""unitCode"":""FTK""},""@type"":""SingleFamilyResidence""},{""@context"":""http://schema.org"",""@type"":""Product"",""name"":""818 Highland Green Way NE, Atlanta, GA 30306"",""offers"":{""@type"":""Offer"",""price"":""815000"",""priceCurrency"":""USD""},""url"":""https://www.redfin.com/GA/Atlanta/818-Highland-Green-Way-NE-30306/home/24599056""}]"
"https://www.redfin.com/GA/Atlanta/4067-Dinmont-Chase-30349/home/24600035","","","4067 Dinmont Chase, Atlanta, GA 30349","$285,000","","7 beds","5.5 baths","4,622","[{""@context"":""http://schema.org"",""name"":""4067 Dinmont Chase, Atlanta, GA 30349"",""url"":""https://www.redfin.com/GA/Atlanta/4067-Dinmont-Chase-30349/home/24600035"",""address"":{""@type"":""PostalAddress"",""streetAddress"":""4067 Dinmont Chase"",""addressLocality"":""Atlanta"",""addressRegion"":""GA"",""postalCode"":""30349"",""addressCountry"":""US""},""geo"":{""@type"":""GeoCoordinates"",""latitude"":33.640085,""longitude"":-84.5768546},""numberOfRooms"":7,""floorSize"":{""@type"":""QuantitativeValue"",""value"":4622,""unitCode"":""FTK""},""@type"":""SingleFamilyResidence""},{""@context"":""http://schema.org"",""@type"":""Product"",""name"":""4067 Dinmont Chase, Atlanta, GA 30349"",""offers"":{""@type"":""Offer"",""price"":""285000"",""priceCurrency"":""USD""},""url"":""https://www.redfin.com/GA/Atlanta/4067-Dinmont-Chase-30349/home/24600035""}]"
"https://www.redfin.com/GA/Atlanta/300-Peachtree-St-NE-30308/unit-8K/home/24653527","SOLD MAY 30, 2025","","300 Peachtree St NE Unit 8K, Atlanta, GA 30308","$254,000","","1 bed","1 bath","625","[{""@context"":""http://schema.org"",""name"":""300 Peachtree St NE Unit 8K, Atlanta, GA 30308"",""url"":""https://www.redfin.com/GA/Atlanta/300-Peachtree-St-NE-30308/unit-8K/home/24653527"",""address"":{""@type"":""PostalAddress"",""streetAddress"":""300 Peachtree St NE Unit 8K"",""addressLocality"":""Atlanta"",""addressRegion"":""GA"",""postalCode"":""30308"",""addressCountry"":""US""},""geo"":{""@type"":""GeoCoordinates"",""latitude"":33.76256,""longitude"":-84.387878},""numberOfRooms"":1,""floorSize"":{""@type"":""QuantitativeValue"",""value"":625,""unitCode"":""FTK""},""@type"":""SingleFamilyResidence""},{""@context"":""http://schema.org"",""@type"":""Product"",""name"":""300 Peachtree St NE Unit 8K, Atlanta, GA 30308"",""offers"":{""@type"":""Offer"",""price"":""254000"",""priceCurrency"":""USD""},""url"":""https://www.redfin.com/GA/Atlanta/300-Peachtree-St-NE-30308/unit-8K/home/24653527""}]"
"https://www.redfin.com/GA/Atlanta/272-14th-St-NE-30309/home/24667375","SOLD MAY 2, 2025","","272 14th St NE, Atlanta, GA 30309","$324,000","","2 beds","1 bath","800","[{""@context"":""http://schema.org"",""name"":""272 14th St NE, Atlanta, GA 30309"",""url"":""https://www.redfin.com/GA/Atlanta/272-14th-St-NE-30309/home/24667375"",""address"":{""@type"":""PostalAddress"",""streetAddress"":""272 14th St NE"",""addressLocality"":""Atlanta"",""addressRegion"":""GA"",""postalCode"":""30309"",""addressCountry"":""US""},""geo"":{""@type"":""GeoCoordinates"",""latitude"":33.7867463,""longitude"":-84.378645},""numberOfRooms"":2,""floorSize"":{""@type"":""QuantitativeValue"",""value"":800,""unitCode"":""FTK""},""@type"":""SingleFamilyResidence""},{""@context"":""http://schema.org"",""@type"":""Product"",""name"":""272 14th St NE, Atlanta, GA 30309"",""offers"":{""@type"":""Offer"",""price"":""324000"",""priceCurrency"":""USD""},""url"":""https://www.redfin.com/GA/Atlanta/272-14th-St-NE-30309/home/24667375""}]"
"https://www.redfin.com/GA/Atlanta/3324-Peachtree-Rd-NE-30326/unit-2906/home/24673657","SOLD MAY 13, 2025","","3324 Peachtree Rd NE #2906, Atlanta, GA 30326","$287,500","","1 bed","1 bath","698","[{""@context"":""http://schema.org"",""name"":""3324 Peachtree Rd NE #2906, Atlanta, GA 30326"",""url"":""https://www.redfin.com/GA/Atlanta/3324-Peachtree-Rd-NE-30326/unit-2906/home/24673657"",""address"":{""@type"":""PostalAddress"",""streetAddress"":""3324 Peachtree Rd NE #2906"",""addressLocality"":""Atlanta"",""addressRegion"":""GA"",""postalCode"":""30326"",""addressCountry"":""US""},""geo"":{""@type"":""GeoCoordinates"",""latitude"":33.8457617,""longitude"":-84.3691734},""numberOfRooms"":1,""floorSize"":{""@type"":""QuantitativeValue"",""value"":698,""unitCode"":""FTK""},""@type"":""SingleFamilyResidence""},{""@context"":""http://schema.org"",""@type"":""Product"",""name"":""3324 Peachtree Rd NE #2906, Atlanta, GA 30326"",""offers"":{""@type"":""Offer"",""price"":""287500"",""priceCurrency"":""USD""},""url"":""https://www.redfin.com/GA/Atlanta/3324-Peachtree-Rd-NE-30326/unit-2906/home/24673657""}]"
"https://www.redfin.com/GA/Atlanta/110-Hidden-Brook-Ct-30349/home/24679388","SOLD MAY 7, 2025","","110 Hidden Brook Ct, Atlanta, GA 30349","$204,000","Last sold price","4 beds","2 baths","—","{""@context"":""http://schema.org"",""name"":""110 Hidden Brook Ct, Atlanta, GA 30349"",""url"":""https://www.redfin.com/GA/Atlanta/110-Hidden-Brook-Ct-30349/home/24679388"",""address"":{""@type"":""PostalAddress"",""streetAddress"":""110 Hidden Brook Ct"",""addressLocality"":""Atlanta"",""addressRegion"":""GA"",""postalCode"":""30349"",""addressCountry"":""US""},""geo"":{""@type"":""GeoCoordinates"",""latitude"":33.5745339,""longitude"":-84.501312},""numberOfRooms"":4,""floorSize"":{""@type"":""QuantitativeValue"",""unitCode"":""FTK""},""@type"":""SingleFamilyResidence""}"
"https://www.redfin.com/GA/Atlanta/533-Cameron-St-SE-30312/home/24679841","SOLD APR 22, 2025","","533 Cameron St SE, Atlanta, GA 30312","$800,000","","3 beds","2 baths","1,586","[{""@context"":""http://schema.org"",""name"":""533 Cameron St SE, Atlanta, GA 30312"",""url"":""https://www.redfin.com/GA/Atlanta/533-Cameron-St-SE-30312/home/24679841"",""address"":{""@type"":""PostalAddress"",""streetAddress"":""533 Cameron St SE"",""addressLocality"":""Atlanta"",""addressRegion"":""GA"",""postalCode"":""30312"",""addressCountry"":""US""},""geo"":{""@type"":""GeoCoordinates"",""latitude"":33.7398515,""longitude"":-84.3654386},""numberOfRooms"":3,""floorSize"":{""@type"":""QuantitativeValue"",""value"":1586,""unitCode"":""FTK""},""@type"":""SingleFamilyResidence""},{""@context"":""http://schema.org"",""@type"":""Product"",""name"":""533 Cameron St SE, Atlanta, GA 30312"",""offers"":{""@type"":""Offer"",""price"":""800000"",""priceCurrency"":""USD""},""url"":""https://www.redfin.com/GA/Atlanta/533-Cameron-St-SE-30312/home/24679841""}]"
"https://www.redfin.com/GA/Atlanta/820-DeKalb-Ave-NE-30307/unit-17/home/24680045","SOLD MAY 1, 2025","","820 DeKalb Ave NE #17, Atlanta, GA 30307","$850,000","","1 bed","1 bath","1,420","[{""@context"":""http://schema.org"",""name"":""820 DeKalb Ave NE #17, Atlanta, GA 30307"",""url"":""https://www.redfin.com/GA/Atlanta/820-DeKalb-Ave-NE-30307/unit-17/home/24680045"",""address"":{""@type"":""PostalAddress"",""streetAddress"":""820 DeKalb Ave NE #17"",""addressLocality"":""Atlanta"",""addressRegion"":""GA"",""postalCode"":""30307"",""addressCountry"":""US""},""geo"":{""@type"":""GeoCoordinates"",""latitude"":33.754342,""longitude"":-84.3610975},""numberOfRooms"":1,""floorSize"":{""@type"":""QuantitativeValue"",""value"":1420,""unitCode"":""FTK""},""@type"":""SingleFamilyResidence""},{""@context"":""http://schema.org"",""@type"":""Product"",""name"":""820 DeKalb Ave NE #17, Atlanta, GA 30307"",""offers"":{""@type"":""Offer"",""price"":""850000"",""priceCurrency"":""USD""},""url"":""https://www.redfin.com/GA/Atlanta/820-DeKalb-Ave-NE-30307/unit-17/home/24680045""}]"
"https://www.redfin.com/GA/Atlanta/639-Federal-Ter-SE-30315/home/24680586","SOLD APR 16, 2025","","639 Federal Ter SE, Atlanta, GA 30315","$70,000","","3 beds","1 bath","764","[{""@context"":""http://schema.org"",""name"":""639 Federal Ter SE, Atlanta, GA 30315"",""url"":""https://www.redfin.com/GA/Atlanta/639-Federal-Ter-SE-30315/home/24680586"",""address"":{""@type"":""PostalAddress"",""streetAddress"":""639 Federal Ter SE"",""addressLocality"":""Atlanta"",""addressRegion"":""GA"",""postalCode"":""30315"",""addressCountry"":""US""},""geo"":{""@type"":""GeoCoordinates"",""latitude"":33.7140522,""longitude"":-84.3663146},""numberOfRooms"":3,""floorSize"":{""@type"":""QuantitativeValue"",""value"":764,""unitCode"":""FTK""},""@type"":""SingleFamilyResidence""},{""@context"":""http://schema.org"",""@type"":""Product"",""name"":""639 Federal Ter SE, Atlanta, GA 30315"",""offers"":{""@type"":""Offer"",""price"":""70000"",""priceCurrency"":""USD""},""url"":""https://www.redfin.com/GA/Atlanta/639-Federal-Ter-SE-30315/home/24680586""}]"
"https://www.redfin.com/GA/Atlanta/6220-Blackwater-Trl-30328/home/24692118","SOLD MAY 13, 2025","","6220 Blackwater Trl, Atlanta, GA 30328","$975,000","","4 beds","3.5 baths","3,503","[{""@context"":""http://schema.org"",""name"":""6220 Blackwater Trl, Atlanta, GA 30328"",""url"":""https://www.redfin.com/GA/Atlanta/6220-Blackwater-Trl-30328/home/24692118"",""address"":{""@type"":""PostalAddress"",""streetAddress"":""6220 Blackwater Trl"",""addressLocality"":""Atlanta"",""addressRegion"":""GA"",""postalCode"":""30328"",""addressCountry"":""US""},""geo"":{""@type"":""GeoCoordinates"",""latitude"":33.9364533,""longitude"":-84.4016255},""numberOfRooms"":4,""floorSize"":{""@type"":""QuantitativeValue"",""value"":3503,""unitCode"":""FTK""},""@type"":""SingleFamilyResidence""},{""@context"":""http://schema.org"",""@type"":""Product"",""name"":""6220 Blackwater Trl, Atlanta, GA 30328"",""offers"":{""@type"":""Offer"",""price"":""975000"",""priceCurrency"":""USD""},""url"":""https://www.redfin.com/GA/Atlanta/6220-Blackwater-Trl-30328/home/24692118""}]"
